abstract_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US,attribute_key_2,value_2,attribute_key_2.de_DE,value_2.de_DE,attribute_key_2.en_US,value_2.en_US
M5043,400072,EUROKRAFT Sackkarre aus Stahl - Tragfähigkeit 500 kg - mit Vollgummireifen,EUROKRAFT steel hand truck - Load capacity 500 kg - with solid rubber tires,"Die EUROKRAFT Sackkarre aus Stahl ist ein wahrer Lastenträger. Mit der beachtlichen <b> Tragfähigkeit von 500 kg</b> können nahezu alle schweren Gegenstände auf ihr transportiert werden. Eine enorme Stabilität erreicht die Sackkarre durch die Härte und Bruchfestigkeit des Stahls. Die hochwertige Verschweißung sowie die <b>Pulverbeschichtung</b> tragen zusätzlich zu der hohen Haltbarkeit der EUROKRAFT Sackkarre aus Stahl bei.  <p>Auf den widerstandsfähigen und <b>pannensicheren Vollgummireifen</b> mit Rollenlagerung können die hohen Gewichte störungsfrei befördert werden. Die <b>Schaufel misst 480 x 200 mm</b> und bietet somit die ideale Auflagefläche. Die Gesamtmaße der EUROKRAFT Sackkarre aus Stahl belaufen sich auf <b>1.290 x 620 mm</b>.</p> <ul><li>Tragfähigkeit 500 kg</li><li>Farbe: lichtblau RAL 5012</li><li>Vollgummireifen mit Rollenlagerung</li><li> Handgriffe nach geltenden Sicherheitsvorschriften</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</p> Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Räder mit Rollenlagerung. Pulverbeschichtet, lichtblau RAL 5012. Vollgummibereifung. ","The EUROKRAFT steel hand truck is a true load carrier. With the considerable <b> Load capacity of 500 kg</b> nearly all heavy objects can be transported on it. The hand truck achieves enormous stability thanks to the strength and break-resistance of the steel. The high-quality welding as well as the <b>powder coating</b> also greatly contribute to the high durability of the EUROKRAFT steel hand truck.  <p>On the resistant and <b>fail-safe full rubber tires</b> with roller bearing, high weights can be transported without disruption. The <b>shovel measures 480 x 200 mm</b> and thus offers the ideal supporting surface. The overall dimensions of the EUROKRAFT steel hand truck amount to <b>1,290 x 620 mm</b>.</p> <ul><li>Load capacity 500 kg</li><li>Color: light blue RAL 5012</li><li>Full rubber tires with roller bearing</li><li> Handles in accordance with valid safety prescriptions</li></ul>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Custom-made products possible<p>Available in nearly every RAL color. Extra charge only 10%.</p> Handles in accordance with valid safety prescriptions.<br/>Wheels with roller bearing. Powder-coated, light blue RAL 5012. Full rubber tiring. ",1,1,,,,,,,,,,,,,,
M5044,403006,"EUROKRAFT Stahl-Sackkarre - Tragfähigkeit 350 kg, Schaufeltiefe 250 mm - Luftreifen, Rad-Ø 260 mm","EUROKRAFT steel hand truck - Load capacity 350 kg, shovel depth 250 mm - air tires, wheels Ø 260 mm","Der stabile Stahlrahmen, die sauber ausgeführten Schweißnähte an der Ladeschaufel sowie an den Querstreben verleihen der Stahl-Sackkarre eine besonders hohe Beständigkeit und Qualität. Für maximale Stabilität ist die Stahl-Sackkarre zusätzlich feuerverzinkt. Dadurch und durch die <b>Tragfähigkeit von 350 kg</b> sorgt sie für beste Praxistauglichkeit und eine lange Lebensdauer.  <p> Die Stahl-Sackkarre kann durch die Handgriffe leicht gekippt und angeschoben werden ohne dabei abzurutschen. Säcke und Fässer können durch die  <b>leicht gewölbten Querstreben</b> besonders gut transportiert werden.</p> <ul><li>Maße der Schaufel: 400 x 250 mm</li><li>Maße Gesamt: 1.060 x 480 mm</li><li>Leicht gewölbte Querstreben </li><li>Feuerverzinkte Stahlkonstruktion</li><li>rollengelagerte Vollgummi- oder Luftreifen</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</p> Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Räder mit Rollenlagerung. Feuerverzinkt. <B>Mit leicht gewölbten Querstreben,</B> ideal für Säcke. ","The stable steel frame, the cleanly designed welding seams on the loading shovel as well as on the crosspieces lend the steel hand truck a particularly great resistance and quality. For maximal stability, the steel hand truck is also galvanized. Because of this, and thanks to its <b>load capacity of 350 kg</b>, it ensures the best practicality and a long life span.  <p> The steel hand truck can be easily tipped and push-started without slipping because of this. Bags and barrels can be transported particularly well thanks to the <b>lightly curved crosspieces.</p> <ul><li>Dimensions of the shovel: 400 x 250 mm</li><li>Overall dimensions: 1,060 x 480 mm</li><li>Lightly curved crosspieces</li><li>Galvanized steel construction</li><li>roller-mounted solid rubber - or air tires</li></ul>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Custom-made products possible<p>Available in nearly every RAL color. Extra charge only 10%.</p> Handles in accordance with valid safety prescriptions.<br/>Wheels with roller bearing. Galvanized <B>With lightly curved crosspieces,</B> ideal for bags. ",1,1,,,,,,,,,,,,,,
M70208,403125,EUROKRAFT Transportkarre - mit offener Schaufel - Tragfähigkeit 400 kg,EUROKRAFT hand truck - with open shovel - load capacity 400 kg,"Die <b>praktischen Handgriffe</b> der Transportkarre liegen gut in der Hand und erleichtern das Anheben und Bewegen von Gütern deutlich. Durch die <b>enorm hohe Traglast von 400 kg</b> kann die Transportkarre auch bei sperrigen und besonders schweren Objekten zum Einsatz kommen.  <p>Der Rahmen der Transportkarre ist mit <b>leicht gewölbten Querstreben</b> ausgestattet und daher ideal zum Transport von Säcken geeignet.  Überaus widerstandsfähig und langlebig ist die Transportkarre durch ihre qualitative Stahlkonstruktion. Die<b>offene Stahl-Schaufel</b> bietet mit einer <b>Breite x Tiefe von 365 x 385 mm</b> eine stabile Auflagefläche. Dabei ermöglichen die rollengelagerten <b>Vollgummireifen</b> ein müheloses und entlastendes Anschieben der Transportkarre. </p> <ul><li>Gesamt HxB 1275 x 560 mm</li><li>Leicht gewölbte Querstreben</li><li>Hohe Tragfähigkeit 400 kg</li></ul>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</p> Pulverbeschichtet, serienmäßig lichtblau RAL 5012.<br/>Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Vollgummibereifung, Räder mit Rollenlagerung.<br/><B>Mit leicht gewölbten Querstreben,</B> ideal für Säcke.  ","The <b>practical handles</b> of the transport cart lie well in the hand and make the lifting and moving of goods clearly easier. Thanks to the <b>enormous high load capacity of 400 kg</b>, the trolley can also be used with bulky and particularly heavy objects.  <p>The frame of the trolley is equipped with <b>lightly curved crosspieces</b> and is thus ideally suited for the transport of bags.  The trolley is overall resistant and long-lived thanks to its qualitative steel construction. The<b>open steel shovel</b>, with a<b>width x depth of 365 x 385 mm</b>, offers a stable supporting surface. Thus, the roller-mounted <b>solid rubber tires</b> make it possible to effortlessly and easily push-start the trolley. </p> <ul><li>Overall HxW 1275 x 560 mm</li><li>Lightly curved crosspieces</li><li>High load capacity 400 kg</li></ul>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Custom-made products possible<p>Available in nearly every RAL color. Extra charge only 10%.</p> Powder-coated, standard light blue RAL 5012.<br/>Handles in accordance with valid safety prescriptions.<br/>Solid rubber tires, wheels with roller bearing.<br/><B>With lightly curved crosspieces,</B> ideal for bags.  ",1,1,,,,,,,,,,,,,,
M5154,401627,EUROKRAFT Stapelkarre mit Drahtgitter - Tragfähigkeit 100 kg - mit Vollgummireifen,EUROKRAFT hand truck with wire frame - Load capacity 100 kg - with solid rubber tires,"Der Rahmen der Stapelkarre ist mit einem <b> praktischen Drahtgitter</b> ausgestattet, wodurch  kleinere Pakete und Kästchen ideal gestapelt und transportiert werden können, ohne hinten hinunter zu fallen. Auch Ordner, Papiere, Prospekte und Kataloge können dadurch einfach  verlagert werden.  <p>Der hochwertig verschweißte, <b>pulverbeschichtete Stahl</b> der Stapelkarre ermöglicht eine <b>Tragfähigkeit von 100 kg</b> wodurch gleich mehrere Güter auf der Stapelkarre bewegt werden können. Dabei stützt die Schaufel mit einer <b>Breite von 330 mm und einer Tiefe von 215 mm</b> die Fracht optimal. Den pannensicheren Transport gewähren die rollengelagerten Vollgummireifen.  Die Stapelkarre hat <b>Maße von 1.135 x 515 mm (HxB)</b>. Sie wird serienmäßig in lichtblau RAL 5012 versendet.</p>? Mind. 10 Jahre Garantie<br/>? Top Qualität<br/>? 5 Jahre Nachkaufservice<br/>? Von ausgewählten Lieferanten<br/>? Sonderanfertigungen möglich<p>In nahezu jeder RAL-Farbe erhältlich. Aufpreis nur 10%.</p> Pulverbeschichtet, serienmäßig lichtblau RAL 5012.<br/>Handgriffe nach geltenden Sicherheitsvorschriften.<br/>Räder mit Rollenlagerung.<br/><B>Mit Drahtgitter</B> für Großes und Kleines. Vollgummibereifung. ","The frame of the hand truck is equipped with a <b>practical wire mesh</b>, whereby smaller packages and boxes can be ideally stacked and transported without falling down. Even folders, papers, brochures, and catalogs can thus be easily stored.  <p>The high-quality welded, <b>powder-coated steel</b> of the hand truck allows for a <b>load capacity of 100 kg</b>, whereby even more goods can be moved using the hand truck. Thus, with a <b>width of 330 mm and a depth of 215 mm, the shovel thus</b> optimally supports the cargo. The roller-mounted solid rubber tires ensures failsafe transport.  The hand truck has <b>dimensions of 1,135 x 515 mm (HxW)</b>. They are sent standard in light blue RAL 5012.</p>? At least 10-year guarantee<br/>? Top quality<br/>? 5-year after-sales service<br/>? From selected suppliers<br/>? Custom-made products possible<p>Available in nearly every RAL color. Extra charge only 10%.</p> Powder-coated, standard light blue RAL 5012.<br/>Handles in accordance with valid safety prescriptions.<br/>Wheels with roller bearing.<br/><B>With wire mesh</B> for large and small. Full rubber tiring. ",1,1,,,,,,,,,,,,,,
M1079243,413849,"Rednerpult, 2 Ablagen - Front aus Stahlblech - weiß","Lectern, 2 shelves - Front made of steel sheet - white"," Ideal für Präsentationen, Konferenzen oder auch als Rücken schonender Arbeitsplatz.<br/>Stabile Stahlrohrkonstruktion, Tafel auf der Vorderseite. BxH 500 x 1050 mm.<br/><br/>Obere Platte geneigt. BxT 590 x 430 mm, untere Platte BxT 550 x 260 mm.<br/>Höhe x Breite x Tiefe gesamt 1140 – 1220 x 590 x 500 mm. Tafel beidseitig aus Stahlblech. Weiß lackiert, magnethaftend, beschriftbar und trocken abwischbar.<br/>Gestell weiß lackiert. "," Ideal for presentations, meetings, or even as a back-sparing workplace.<br/>Stable steel pipe construction, panel on the front side. WxH 500 x 1050 mm.<br/><br/>Upper plate tilted. WxD 590 x 430 mm, lower plate WxD 550 x 260 mm.<br/>Height x Width x Depth in total 1140 – 1220 x 590 x 500 mm. Panels made of steel sheet on both sides. Painted white, magnetic, inscribable and wipeable dry.<br/>Substructure painted white. ",1,1,,,frontfarbe,weiß,frontfarbe,weiß,frontfarbe,white,,,,,,
M24609,426587,Cherry Tastatur-Maus-Set B.UNLIMITED AES JD-0400DE-2 schwarz,"Cherry keyboard mouse set B.UNLIMITED AES JD-0400DE-2, black","Flache, kabellose Tastatur inkl. Cursor- und Nummernblock. Flüsteranschlag-Tasten mit abriebfester Laser-Tastenbeschriftung. Bis zu 10 Millionen Tastenbetätigungen. 4 Hotkeys (Taschenrechner, E-Mail, Browser, Sleep-Modus). Plug & Play über USB-Anschluss. 3 Tasten Maus für Links- und Rechtshänder. Optische Sensor-Technologie (1.200 dpi). Batteriestatus-Anzeige in Tastatur und Maus. Betrieb mehrerer Desktops möglich (multiplatzfähig).<p>* QWERTZ * Maße: Tastatur: 45,8 x 2 x 17 cm (B x H x T), Maus: 10,9 x 3,7 x 6,2 cm (B x H x T) * Systemanforderung: Windows@ XP, Vista, 7, 8 * Art des Anschlusses: USB 2.0 * Reichweite: 10 m * inkl. Bedienungsanleitung, 1 Batterie AA, 1 Nano-USB Funkempfänger, 1 Batterie AAA  * Farbe: schwarz","Flat, Cable less keyboard including cursor and number block. Whisper keystroke buttons with abrasion-resistant laser button labeling. Up to 10 million button movements. 4 hotkeys (calculator, email, browser, sleep mode). Plug & Play via USB connection. 3-button mouse for left- and right-handers. Optical sensor technology (1,200 dpi). Battery status display in keyboard and mouse. Operation of several desktops possible (multiple-use capability).<p>* QWERTZ * Dimensions: Keyboard: 45.8 x 2 x 17 cm (W x H x D), Mouse: 10.9 x 3.7 x 6.2 cm (W x H x D) * System requirements: Windows@ XP, Vista, 7, 8 * Type of connection: USB 2.0 * Range: 10 m * including operating instructions, 1 battery AA, 1 nano-USB radio receiver, 1 battery AAA * color: black",1,1,,,,,,,,,,,,,,
M432,107313,"Mauser Stahlschrank mit Einschwenktüren - 4 Fachböden, Tiefe 420 mm - weißaluminium","Mauser steel cabinet with retracting doors - 4 shelves, depth 420 mm - white aluminum"," Einbrennlackierung, geschweißter Korpus.<br/>Türen mit lautloser Einschwenk-Mechanik.<br/>Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, 2 Schlüssel inklusive.<br/>Fachböden graphitschwarz RAL 9011.  "," Stove enameling, welded body.<br/>Doors with silent swiveling mechanism.<br/>Three-bolt closure with rotary cylinder safety closure, 2 keys included.<br/>Shelves graphite black RAL 9011.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
M15226,101759,"Carto Rednerpult, 2 Ablagen - Front aus Stoff - blau","Carto lectern, 2 shelves - Front made of fabric - blue"," Ideal für Präsentationen, Konferenzen oder auch als Rücken schonender Arbeitsplatz.<br/>Stabile Stahlrohrkonstruktion, Tafel auf der Vorderseite. BxH 500 x 1050 mm.<br/><br/>Obere Platte geneigt. BxT 590 x 430 mm, untere Platte BxT 550 x 260 mm.<br/>Höhe x Breite x Tiefe gesamt 1140 – 1220 x 590 x 500 mm. Tafel beidseitig mit Stoff bespannt. Vorne und hinten pinnbar.<br/>Gestell lichtgrau RAL 7035. "," Ideal for presentations, meetings, or even as a back-sparing workplace.<br/>Stable steel pipe construction, panel on the front side. WxH 500 x 1050 mm.<br/><br/>Upper plate tilted. WxD 590 x 430 mm, lower plate WxD 550 x 260 mm.<br/>Height x Width x Depth in total 1140 – 1220 x 590 x 500 mm. Panel covered with fabric on both sides. Pinnable in front and behind.<br/>Substructure light gray RAL 7035. ",1,1,,,frontfarbe,blau,frontfarbe,blau,frontfarbe,blue,,,,,,
M1014870,512094,"FRIWA Holz-Schalenstuhl, VE 2 Stk - Buche schwarz, eckig, mit Polster - bordeaux, Gestell schwarz","FRIWA wood shell chair, VE 2 pieces - beech, black, angular, with upholstery - bordeaux, substructure black"," Sitzschale aus hochdruckverpresstem Buchenschichtholz. Hochflexibel bei hoher Festigkeit, 8fach verleimt, ca. 10 mm stark. Parabel-Stahlrohrgestell, Ø 22 / 1,5 mm, mit Stapelsteg. Nichtschmierende Bodengleiter, naturweiß.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 430 x 400 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 860 x 510 x 540 mm.<br/><B>Verpackungseinheit 2 Stück.</B> Mit Sitzpolster, ca. 20 mm stark. Bezug aus 100 % Polyacryl. "," Seat shell made with super-compacted beech plywood. Highly flexible with high resistance, glued 8 times, approx. 10 mm thick. Parabel steel pipe substructure, Ø 22 / 1.5 mm, with stacking grooves. Non-lubricating floor gliders, natural white.<br/><B> Seat dimensions</B><br/>Height x Width x Depth 470 x 430 x 400 mm.<br/><br/><B>Overall dimensions</B><br/>Height x Width x Depth 860 x 510 x 540 mm.<br/><B>Package unit 2 pieces.</B> With seat upholstery, approx. 20 mm thick. Cover made of 100% polyacrylic. ",1,1,,,bezugsfarbe,bordeaux,bezugsfarbe,bordeaux,bezugsfarbe,bordeaux,,,,,,
M1014866,512081,"FRIWA Holz-Schalenstuhl, VE 2 Stk - Buche natur, rund, mit Polster - blau, Gestell schwarz","FRIWA wood shell chair, VE 2 pieces - beech, natural, round, with upholstery - bordeaux, substructure black"," Sitzschale aus hochdruckverpresstem Buchenschichtholz. Hochflexibel bei hoher Festigkeit, 8fach verleimt, ca. 10 mm stark. Parabel-Stahlrohrgestell, Ø 22 / 1,5 mm, mit Stapelsteg. Nichtschmierende Bodengleiter, naturweiß.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 430 x 400 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 860 x 510 x 540 mm.<br/><B>Verpackungseinheit 2 Stück.</B> Mit Sitzpolster, ca. 20 mm stark. Bezug aus 100 % Polyacryl. "," Seat shell made with super-compacted beech plywood. Highly flexible with high resistance, glued 8 times, approx. 10 mm thick. Parabel steel pipe substructure, Ø 22 / 1.5 mm, with stacking grooves. Non-lubricating floor gliders, natural white.<br/><B> Seat dimensions</B><br/>Height x Width x Depth 470 x 430 x 400 mm.<br/><br/><B>Overall dimensions</B><br/>Height x Width x Depth 860 x 510 x 540 mm.<br/><B>Package unit 2 pieces.</B> With seat upholstery, approx. 20 mm thick. Cover made of 100% polyacrylic. ",1,1,,,bezugsfarbe,blau,bezugsfarbe,blau,bezugsfarbe,blue,,,,,,
M58227,573872,"Wolf Stahlspind, zerlegt - 1 Abteil, Höhe 1700 mm, Breite 300 mm, 1 Hutboden, 1 Kleiderstange - Anbauelement, anthrazitgrau / lichtgrau","Wolf steel locker, disassembled - 1 compartment, height 1700 mm, width 300 mm, 1 hat shelf, 1 clothes rail - extension unit, anthracite-gray / light gray"," Einfache, schraubenlose Steckmontage. Einbrennlackiertes Stahlblech. Belüftung durch leicht zu reinigendes Lochbild in den Türen und der Rückwand.<br/>Innenliegende Scharniere. Abschließbar mit Sicherheits-Drehriegelverschlüssen für Vorhängeschlösser (geeignet für Bügelstärke 6 mm).<br/>Optional mit Sicherheitszylinderschloss mit 2 Schlüsseln, auch als Schließanlage möglich (Zubehör).<br/>Integrierter Sockel ca. 60 mm hoch.  "," Simple plug-in assembly without screws. Stove-enameled steel sheet. Ventilation through easy-to-clean hole pattern in the doors and the rear wall.<br/>Interior hinges. Lockable with safety rotary catch for padlocks (suitable for shackle thickness 6 mm).<br/>Optionally with safety cylinder closure with 2 keys, also possible as locking system (accessory).<br/>Integrated base approx. 60 mm high.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,No,,,,,,
