abstract_sku,old_sku,concrete_sku,name.de_DE,name.en_US,description.de_DE,description.en_US,is_searchable.de_DE,is_searchable.en_US,bundled,is_quantity_splittable,attribute_key_1,value_1,attribute_key_1.de_DE,value_1.de_DE,attribute_key_1.en_US,value_1.en_US
M1014866,,512081,"FRIWA Holz-Schalenstuhl, VE 2 Stk - Buche natur, rund, mit Polster - blau, Gestell schwarz","FRIWA Holz-Schalenstuhl, VE 2 Stk - Buche natur, rund, mit Polster - blau, Gestell schwarz"," Sitzschale aus hochdruckverpresstem Buchenschichtholz. Hochflexibel bei hoher Festigkeit, 8fach verleimt, ca. 10 mm stark. Parabel-Stahlrohrgestell, Ø 22 / 1,5 mm, mit Stapelsteg. Nichtschmierende Bodengleiter, naturweiß.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 430 x 400 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 860 x 510 x 540 mm.<br/><B>Verpackungseinheit 2 Stück.</B> Mit Sitzpolster, ca. 20 mm stark. Bezug aus 100 % Polyacryl. "," Sitzschale aus hochdruckverpresstem Buchenschichtholz. Hochflexibel bei hoher Festigkeit, 8fach verleimt, ca. 10 mm stark. Parabel-Stahlrohrgestell, Ø 22 / 1,5 mm, mit Stapelsteg. Nichtschmierende Bodengleiter, naturweiß.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 470 x 430 x 400 mm.<br/><B>Gesamtmaße</B><br/>Höhe x Breite x Tiefe 860 x 510 x 540 mm.<br/><B>Verpackungseinheit 2 Stück.</B> Mit Sitzpolster, ca. 20 mm stark. Bezug aus 100 % Polyacryl. ",1,1,,,bezugsfarbe,blau,bezugsfarbe,blau,bezugsfarbe,blau
M58227,,573872,"Wolf Stahlspind, zerlegt - 1 Abteil, Höhe 1700 mm, Breite 300 mm, 1 Hutboden, 1 Kleiderstange - Anbauelement, anthrazitgrau / lichtgrau","Wolf Stahlspind, zerlegt - 1 Abteil, Höhe 1700 mm, Breite 300 mm, 1 Hutboden, 1 Kleiderstange - Anbauelement, anthrazitgrau / lichtgrau"," Einfache, schraubenlose Steckmontage. Einbrennlackiertes Stahlblech. Belüftung durch leicht zu reinigendes Lochbild in den Türen und der Rückwand.<br/>Innenliegende Scharniere. Abschließbar mit Sicherheits-Drehriegelverschlüssen für Vorhängeschlösser (geeignet für Bügelstärke 6 mm).<br/>Optional mit Sicherheitszylinderschloss mit 2 Schlüsseln, auch als Schließanlage möglich (Zubehör).<br/>Integrierter Sockel ca. 60 mm hoch.  "," Einfache, schraubenlose Steckmontage. Einbrennlackiertes Stahlblech. Belüftung durch leicht zu reinigendes Lochbild in den Türen und der Rückwand.<br/>Innenliegende Scharniere. Abschließbar mit Sicherheits-Drehriegelverschlüssen für Vorhängeschlösser (geeignet für Bügelstärke 6 mm).<br/>Optional mit Sicherheitszylinderschloss mit 2 Schlüsseln, auch als Schließanlage möglich (Zubehör).<br/>Integrierter Sockel ca. 60 mm hoch.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M55937,,573906,"Wolf Garderobenschrank, Fachhöhe 540 mm - 2 Abteile à 300 mm Breite - lichtgrau / taubenblau","Wolf Garderobenschrank, Fachhöhe 540 mm - 2 Abteile à 300 mm Breite - lichtgrau / taubenblau"," Widerstandsfähige Stahlblechkonstruktion mit Sicherheitsabkantungen. Hochwertige Einbrennlackierung.<br/>Glatte Türfronten mit geschlossen gekantetem Versteifungsprofil. Geräuscharmer Türanschlag durch Gummipuffer.<br/>Problemlose Reinigung durch randlose Innenfächer. Belüftungsöffnungen in der Rückwand.<br/>Serienmäßig mit Sicherheitszylinderschloss, verschiedenschließend, 2 Schlüssel und Türschutz aus Kunststoff. Sockelhöhe 100 mm.  "," Widerstandsfähige Stahlblechkonstruktion mit Sicherheitsabkantungen. Hochwertige Einbrennlackierung.<br/>Glatte Türfronten mit geschlossen gekantetem Versteifungsprofil. Geräuscharmer Türanschlag durch Gummipuffer.<br/>Problemlose Reinigung durch randlose Innenfächer. Belüftungsöffnungen in der Rückwand.<br/>Serienmäßig mit Sicherheitszylinderschloss, verschiedenschließend, 2 Schlüssel und Türschutz aus Kunststoff. Sockelhöhe 100 mm.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M1018211,,573939,"Mauser Universalschrank, extrahoch - HxBxT 2200 x 950 x 420 mm - lichtgrau, ab 3 Stk","Mauser Universalschrank, extrahoch - HxBxT 2200 x 950 x 420 mm - lichtgrau, ab 3 Stk"," Sparen Sie sich einen separaten Aufsatzschrank!<br/>Geschweißter, einbrennlackierter Korpus aus 0,8 mm starkem Stahlblech. Lichtgrau RAL 7035.<br/>Fünf graphitschwarze Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°. Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.<br/>Höhenverstellbare Füße zum Ausgleich von Bodenunebenheiten.<br/><B>Außenmaße</B><br/>Höhe x Breite x Tiefe 2200 x 950 x 420 mm.<br/><B>Innenmaße</B><br/>Höhe x Breite x Tiefe 2050 x 945 x 380 mm.  "," Sparen Sie sich einen separaten Aufsatzschrank!<br/>Geschweißter, einbrennlackierter Korpus aus 0,8 mm starkem Stahlblech. Lichtgrau RAL 7035.<br/>Fünf graphitschwarze Fachböden, im 35-mm-Raster höhenverstellbar. Tragkraft pro Boden ca. 65 kg.<br/>Verwindungsfeste Türen mit Kastenversteifung. Öffnungswinkel 135°. Dreiriegelverschluss mit Drehzylinder-Sicherheitsschloss, verschiedenschließend. Lieferung inkl. 2 Schlüssel.<br/>Höhenverstellbare Füße zum Ausgleich von Bodenunebenheiten.<br/><B>Außenmaße</B><br/>Höhe x Breite x Tiefe 2200 x 950 x 420 mm.<br/><B>Innenmaße</B><br/>Höhe x Breite x Tiefe 2050 x 945 x 380 mm.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M58314,,573884,"Wolf Stahlspind, zerlegt - 5 Abteile, Höhe 320 mm, Breite 300 mm - Grundelement, anthrazitgrau / lichtgrau","Wolf Stahlspind, zerlegt - 5 Abteile, Höhe 320 mm, Breite 300 mm - Grundelement, anthrazitgrau / lichtgrau"," Einfache, schraubenlose Steckmontage. Einbrennlackiertes Stahlblech. Belüftung durch leicht zu reinigendes Lochbild in den Türen und der Rückwand.<br/>Innenliegende Scharniere. Abschließbar mit Sicherheits-Drehriegelverschlüssen für Vorhängeschlösser (geeignet für Bügelstärke 6 mm).<br/>Optional mit Sicherheitszylinderschloss mit 2 Schlüsseln, auch als Schließanlage möglich (Zubehör).<br/>Integrierter Sockel ca. 60 mm hoch.  "," Einfache, schraubenlose Steckmontage. Einbrennlackiertes Stahlblech. Belüftung durch leicht zu reinigendes Lochbild in den Türen und der Rückwand.<br/>Innenliegende Scharniere. Abschließbar mit Sicherheits-Drehriegelverschlüssen für Vorhängeschlösser (geeignet für Bügelstärke 6 mm).<br/>Optional mit Sicherheitszylinderschloss mit 2 Schlüsseln, auch als Schließanlage möglich (Zubehör).<br/>Integrierter Sockel ca. 60 mm hoch.  ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M1022640,,575193,"mauser Flügeltürenschrank ARCOS - 4 Fachböden, HxBxT 1950 x 950 x 420 mm - lichtgrau","mauser Flügeltürenschrank ARCOS - 4 Fachböden, HxBxT 1950 x 950 x 420 mm - lichtgrau","Wählen Sie den hochwertigen <B>Flügeltürenschrank der Firma Mauser</B> für eine zeitlose Einrichtung Ihrer Räumlichkeiten.<br/><br/>Das stabile, voll verschweißte Gehäuse des Flügeltürenschranks besteht aus <B>wiederverwertbarem Stahl</B>. Die Qualität des Flügeltürenschranks zeichnet sich unter anderem durch die <B>verwindungsfesten Türen</B> aus, die Verwindung gewährleistet noch nach Jahren ein problemloses Öffnen und Schließen der Flügeltüren. Einbrennlackierungen von bester Qualität sorgen für eine hohe Beständigkeit. Die vier graphitschwarzen Stahlfachböden sind <B>bis zu 65 kg belastbar</B> (verteilte Traglast). Durch einen <B>Dreiriegelverschluss</B> inklusive Sicherheitsschloss lassen sich die Flügeltüren sicher verschließen. Zusätzlich erhalten Sie Höhenausgleichsschrauben, mit denen Sie mögliche Boden-Unebenheiten ausgleichen können.   ","Wählen Sie den hochwertigen <B>Flügeltürenschrank der Firma Mauser</B> für eine zeitlose Einrichtung Ihrer Räumlichkeiten.<br/><br/>Das stabile, voll verschweißte Gehäuse des Flügeltürenschranks besteht aus <B>wiederverwertbarem Stahl</B>. Die Qualität des Flügeltürenschranks zeichnet sich unter anderem durch die <B>verwindungsfesten Türen</B> aus, die Verwindung gewährleistet noch nach Jahren ein problemloses Öffnen und Schließen der Flügeltüren. Einbrennlackierungen von bester Qualität sorgen für eine hohe Beständigkeit. Die vier graphitschwarzen Stahlfachböden sind <B>bis zu 65 kg belastbar</B> (verteilte Traglast). Durch einen <B>Dreiriegelverschluss</B> inklusive Sicherheitsschloss lassen sich die Flügeltüren sicher verschließen. Zusätzlich erhalten Sie Höhenausgleichsschrauben, mit denen Sie mögliche Boden-Unebenheiten ausgleichen können.   ",1,1,,,fahrbar,Nein,fahrbar,Nein,fahrbar,Nein
M72939,,575056,"UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 1800 x 800 mm - Tischplatte weiß","UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 1800 x 800 mm - Tischplatte weiß"," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  "," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  ",1,1,,,gestellfarbe,silber,gestellfarbe,silber,gestellfarbe,silber
M72940,,575057,"Hammerbacher UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 2000 x 1000 mm - Tischplatte weiß","Hammerbacher UPLINER Stehschreibtisch, elektrisch höhenverstellbar - 725 – 1185 mm, BxT 2000 x 1000 mm - Tischplatte weiß"," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  "," Bequem sitzen, gesund stehen. Komfort und Ergonomie am Arbeitsplatz.<br/>Arbeitsfläche aus melaminharzbeschichteter Spanplatte, 25 mm stark, mit ABS-Kanten.<br/>Elegantes C-Fuß-Stahlgestell mit Teleskop-Seitenteilen. Silberfarben pulverbeschichtet.<br/>Höhe 725 – 1185 mm.<br/>Hub 29 mm/s.<br/>Dynamische Tragkraft ca. 80 kg.<br/>Statische Tragkraft ca. 140 kg.<br/><B>Die Anlieferung der Schreibtische erfolgt zerlegt.</B>  ",1,1,,,gestellfarbe,silber,gestellfarbe,silber,gestellfarbe,silber
M1022632,,575186,mauser Schreibtisch ARCOS - BxT 1800 x 800 mm - Platte reinweiß,mauser Schreibtisch ARCOS - BxT 1800 x 800 mm - Platte reinweiß,"Überzeugen Sie sich von dem <B>klassischen Design</B> der arcos-Schreibtische. Für einen stilvollen Arbeitsplatz ist der arcos-Schreibtisch genau das Richtige.<br/><br/>Die arcos-Schreibtischplatte wird von einem <B>stabilen vier-Fuß-Rahmengestell</B> getragen. Er ist mit Weißaluminiumpulver beschichtet. Sie erhalten den arcos-Schreibtisch inklusive einer passenden <B>Kabelwanne</B>, welche nach vorne abklappbar ist. Verstellen Sie je nach Bedarf die Höhe des Tisches. Durch die <B>unvergleichliche Kombination</B> der Rechteck-/ Quadratrohre erhält der arcos-Schreibtisch höchste Stabilität und zugleich eine elegante Optik.   ","Überzeugen Sie sich von dem <B>klassischen Design</B> der arcos-Schreibtische. Für einen stilvollen Arbeitsplatz ist der arcos-Schreibtisch genau das Richtige.<br/><br/>Die arcos-Schreibtischplatte wird von einem <B>stabilen vier-Fuß-Rahmengestell</B> getragen. Er ist mit Weißaluminiumpulver beschichtet. Sie erhalten den arcos-Schreibtisch inklusive einer passenden <B>Kabelwanne</B>, welche nach vorne abklappbar ist. Verstellen Sie je nach Bedarf die Höhe des Tisches. Durch die <B>unvergleichliche Kombination</B> der Rechteck-/ Quadratrohre erhält der arcos-Schreibtisch höchste Stabilität und zugleich eine elegante Optik.   ",1,1,,,gestellfarbe,alusilber,gestellfarbe,alusilber,gestellfarbe,alusilber
M45050,,100666,"Dauphin Bandscheiben-Drehstuhl, Synchronmechanik mit Gegendruckeinstellung - ohne Armlehnen, Rückenlehnenhöhe 560 mm - Bezug rot","Dauphin Bandscheiben-Drehstuhl, Synchronmechanik mit Gegendruckeinstellung - ohne Armlehnen, Rückenlehnenhöhe 560 mm - Bezug rot",,,1,1,,,bezugsfarbe,rot,bezugsfarbe,rot,bezugsfarbe,rot
M1028702,,573330,Paletthubwagen - extra nieder - Gabellänge 1150 mm,Paletthubwagen - extra nieder - Gabellänge 1150 mm," Verwindungssteife Stahlkonstruktion. Rad-Ø der Lenkräder 200 mm. Hochwertig pulverbeschichtet, signalblau RAL 5005.<br/><B>Besonders flache Gabel für Güter mit geringer Unterfahrhöhe von nur 55 mm.</B> "," Verwindungssteife Stahlkonstruktion. Rad-Ø der Lenkräder 200 mm. Hochwertig pulverbeschichtet, signalblau RAL 5005.<br/><B>Besonders flache Gabel für Güter mit geringer Unterfahrhöhe von nur 55 mm.</B> ",1,1,,,lenkradmaterial,Vollgummi,lenkradmaterial,Vollgummi,lenkradmaterial,Vollgummi
M1028049,,103740,"Rocada Polster-Stapelstuhl - Sitz HxBxT 460 x 450 x 420 mm, VE 2 Stk - Bezug schwarz","Rocada Polster-Stapelstuhl - Sitz HxBxT 460 x 450 x 420 mm, VE 2 Stk - Bezug schwarz"," Stabile Kunststoff-Sitzschale mit angenehmem „Freischwinger-Effekt“.<br/>Polster mit feuerhemmendem Stoffbezug.<br/>Verchromtes, standsicheres Vierfußgestell mit integrierten Armlehnen.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 460 x 450 x 420 mm.<br/><B>Verpackungseinheit 2 Stück.</B>  "," Stabile Kunststoff-Sitzschale mit angenehmem „Freischwinger-Effekt“.<br/>Polster mit feuerhemmendem Stoffbezug.<br/>Verchromtes, standsicheres Vierfußgestell mit integrierten Armlehnen.<br/><B>Sitzmaße</B><br/>Höhe x Breite x Tiefe 460 x 450 x 420 mm.<br/><B>Verpackungseinheit 2 Stück.</B>  ",1,1,,,bezugsfarbe,schwarz,bezugsfarbe,schwarz,bezugsfarbe,schwarz
M1031236,,408034,magnetoplan® Flipchart DE LUXE - mobil - Schreibfläche 730 x 1000 mm,magnetoplan® Flipchart DE LUXE - mobil - Schreibfläche 730 x 1000 mm," Das Flipchart DE LUXE für den komfortablen Einsatz und höchste Qualitätsansprüche. Ideal einsetzbar für Präsentation, Konferenz und Unterricht. Komplett mit zwei Seitenarmen (für 3-fache Präsentationsfläche), 3 Blatt Flipchartpapier, Flipchartmarker und 4 Magneten.  "," Das Flipchart DE LUXE für den komfortablen Einsatz und höchste Qualitätsansprüche. Ideal einsetzbar für Präsentation, Konferenz und Unterricht. Komplett mit zwei Seitenarmen (für 3-fache Präsentationsfläche), 3 Blatt Flipchartpapier, Flipchartmarker und 4 Magneten.  ",1,1,,,tafelfarbe,weiß,tafelfarbe,weiß,tafelfarbe,weiß
M21711,,421426,Clairefontaine Collegeblock 8279C DIN A4 kariert 80Blatt weiß,Clairefontaine Collegeblock 8279C DIN A4 kariert 80Blatt weiß,"Satiniertes Papier. Spezielle Glättung des Papiers für angenehme, leichte Schriftführung. Einband: Zweifarbig, flexibel, stark, mit abwaschbarer Cellophan-Folie für Langlebigkeit.<p>* DIN A4 * Grammatur: 90 g/m² * holzfrei, chlorfrei gebleicht * 4fach Lochung * Doppelspiralbindung * inkl. 4-farbigem Rand * 80 Bl.","Satiniertes Papier. Spezielle Glättung des Papiers für angenehme, leichte Schriftführung. Einband: Zweifarbig, flexibel, stark, mit abwaschbarer Cellophan-Folie für Langlebigkeit.<p>* DIN A4 * Grammatur: 90 g/m² * holzfrei, chlorfrei gebleicht * 4fach Lochung * Doppelspiralbindung * inkl. 4-farbigem Rand * 80 Bl.",1,1,,,,,,,,
M21713,,421428,Clairefontaine Kladde 9042C DIN A4 90g 96Blatt kariert sortiert,Clairefontaine Kladde 9042C DIN A4 90g 96Blatt kariert sortiert,Spezielle Glättung des Papiers für eine besonders angenehme und leichte Schriftführung.<p>* Papierformat: DIN A4 * Grammatur: 90 g/m² * Fadenbindung * Material des Einbandes: Karton * Farbe des Einbandes: farbig sortiert * 96 Bl.,Spezielle Glättung des Papiers für eine besonders angenehme und leichte Schriftführung.<p>* Papierformat: DIN A4 * Grammatur: 90 g/m² * Fadenbindung * Material des Einbandes: Karton * Farbe des Einbandes: farbig sortiert * 96 Bl.,1,1,,,papierformat,DIN A4,papierformat,DIN A4,papierformat,DIN A4
M21714,,421432,Clairefontaine Meetingblock 328000C DIN A4 80Blatt farbig sortiert,Clairefontaine Meetingblock 328000C DIN A4 80Blatt farbig sortiert,,,1,1,,,fenster_vorhanden,Nein,fenster_vorhanden,Nein,fenster_vorhanden,Nein
M21715,,421433,Clairefontaine Spiralblock 328126C DIN A4 90Blatt kariert,Clairefontaine Spiralblock 328126C DIN A4 90Blatt kariert,,,1,1,,,papierformat,DIN A4,papierformat,DIN A4,papierformat,DIN A4
M21716,,421435,Clairefontaine Collegeblock 328626C DIN A4 80Blatt kariert,Clairefontaine Collegeblock 328626C DIN A4 80Blatt kariert,,,1,1,,,papierformat,DIN A4,papierformat,DIN A4,papierformat,DIN A4
M21777,,421538,Veloflex Tischflipchart 4101080 DIN A4 quer 4Ringe 10Hüllen schwarz,Veloflex Tischflipchart 4101080 DIN A4 quer 4Ringe 10Hüllen schwarz,,,1,1,,,,,,,,
M21778,,421539,Veloflex Tischflipchart V4102080 DIN A4 hoch 4Ringe 10Hüllen schwarz,Veloflex Tischflipchart V4102080 DIN A4 hoch 4Ringe 10Hüllen schwarz,,,1,1,,,,,,,,
M22411,,422743,Soennecken Kopierpapier Brillant 5800 DIN A4 80g weiß 500 Bl./Pack.,Soennecken Kopierpapier Brillant 5800 DIN A4 80g weiß 500 Bl./Pack.,"Soennecken Brillant - ein Spitzenpapier für exklusive und aufmerksamkeitsstarke Ergebnisse. Dieses Papier brilliert durch eine sehr glatte Oberfläche und erzielt damit Höchstleistungen für den anspruchsvollen Anwender. Professionelle Laufeigenschaften auf allen Bürogeräten und Hochleistungsdruckern. Die Papiere werden entsprechend den Normen ISO 9001,14001 sowie OHSAS 18001 produziert.<p>* DIN A4 * Grammatur: 80 g/m² * elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: weiß * 500 Bl./Pack.","Soennecken Brillant - ein Spitzenpapier für exklusive und aufmerksamkeitsstarke Ergebnisse. Dieses Papier brilliert durch eine sehr glatte Oberfläche und erzielt damit Höchstleistungen für den anspruchsvollen Anwender. Professionelle Laufeigenschaften auf allen Bürogeräten und Hochleistungsdruckern. Die Papiere werden entsprechend den Normen ISO 9001,14001 sowie OHSAS 18001 produziert.<p>* DIN A4 * Grammatur: 80 g/m² * elementar chlorfrei gebleicht * beidseitig bedruckbar * Laserdrucker, Inkjetdrucker, Kopierer, Faxgeräte * Farbe: weiß * 500 Bl./Pack.",1,1,,,,,,,,
M23330,,424243,Sigel Kreidemarker 20 GL179 1-2mm Rundspitze sort. 4 St./Pack.,Sigel Kreidemarker 20 GL179 1-2mm Rundspitze sort. 4 St./Pack.,"Sie schreiben perfekt auf Glas und allen glatten, glasähnlichen Oberflächen, z. B. auf Glas-Magnetboards, Schaufenstern oder Spiegelflächen.<p>* Strichstärke: 1-2 mm * Rundspitze * Flüssigkreide auf Wasserbasis * 4 St./Pack.","Sie schreiben perfekt auf Glas und allen glatten, glasähnlichen Oberflächen, z. B. auf Glas-Magnetboards, Schaufenstern oder Spiegelflächen.<p>* Strichstärke: 1-2 mm * Rundspitze * Flüssigkreide auf Wasserbasis * 4 St./Pack.",1,1,,,auswaschbar,Nein,auswaschbar,Nein,auswaschbar,Nein
M23468,,424496,edding Lackmarker 750 4-750002 2-4mm Rundspitze permanent rot,edding Lackmarker 750 4-750002 2-4mm Rundspitze permanent rot,"Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen.<p>* Strichstärke: 2-4 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium","Laufbeschriftung enthält Piktogramme zur Anwendungserklärung für das Aktivieren der Lackmarker. Stark deckend auch auf dunklen Oberflächen. Haftet auf glatten und porösen Oberflächen.<p>* Strichstärke: 2-4 mm * Rundspitze * Spitze austauschbar * permanente, geruchsarme Tinte, xylol- und toluolfrei * max. zulässige Temperatur: 400 °C * lichtbeständig * wasserfest * wischfest * Material des Schaftes: Aluminium",1,1,,,,,,,,
M23469,,424503,edding Industriemarker 950 4-950003 10mm Pastenspitze blau,edding Industriemarker 950 4-950003 10mm Pastenspitze blau,"Pastenmarker zur Beschriftung von fast allen Materialien, wie Metall, Glas oder Kunststoff. Besonders für die Verwendung auf rauhen Oberflächen, verschmutzten Materialien und rostigen Metallen.<p>* Strichstärke: 10 mm * Pastenspitze * Bezeichnung der Schreibflüssigkeit: Farbpaste * lichtbeständig * wasserfest","Pastenmarker zur Beschriftung von fast allen Materialien, wie Metall, Glas oder Kunststoff. Besonders für die Verwendung auf rauhen Oberflächen, verschmutzten Materialien und rostigen Metallen.<p>* Strichstärke: 10 mm * Pastenspitze * Bezeichnung der Schreibflüssigkeit: Farbpaste * lichtbeständig * wasserfest",1,1,,,,,,,,
